,user_id,index,loc,sponsor,votes,rating,charge,cuisine,alcohol,veg,vegan,sugarfree,buff
7829,6,10013,Pimpri,Quick Bites,0,0.0,600,"North Indian, Street Food, Rajasthani",0,0,0,0,0
12808,6,777,Koregaon Park,"Bar, Casual Dining",317,4.2,2000,"Continental, North Indian, Chinese",0,1,1,0,0
11646,6,9822,Wagholi,Quick Bites,0,0.0,200,"Biryani, Kebab",0,0,0,0,0
12599,6,5998,Sinhgad Road,Delivery,0,0.0,0,Fast Food,0,0,0,0,0
1544,6,12113,Pimple Gurav,"Takeaway, Delivery",0,0.0,0,"Fast Food, Beverages",0,0,0,0,0
4865,6,11028,Bhosari,Bakery,0,0.0,200,Bakery,0,0,0,0,0
17571,6,11179,Dehu Road,Casual Dining,0,0.0,500,Maharashtrian,0,0,0,0,0
3908,6,1354,Hadapsar,Quick Bites,7,3.3,200,"North Indian, Fast Food",0,0,0,0,0
6061,6,5528,Pashan,Quick Bites,7,2.8,100,Street Food,0,1,0,0,0
12127,6,4932,Dange Chowk,Quick Bites,6,3.1,100,"Healthy Food, Juices, Ice Cream",0,0,0,0,0
19633,6,8086,Wakad,Quick Bites,0,0.0,100,Street Food,0,1,0,0,0
23,6,9405,Salunkhe Vihar Road,Quick Bites,45,3.6,250,"Fast Food, South Indian, Chinese",0,0,0,0,0
12013,6,6468,Magarpatta,Quick Bites,14,3.2,100,Street Food,0,1,0,0,0
13441,6,11545,Sinhgad Road,Quick Bites,0,0.0,250,Fast Food,0,0,0,0,0
3207,6,8223,Kharadi,"Takeaway, Delivery",0,0.0,0,"Fast Food, Pizza",0,0,0,0,0
7016,6,8500,Lohegaon,"Bakery, Dessert Parlor",8,3.2,400,"Bakery, Desserts",0,0,0,0,0
7509,6,10721,Dehu Road,Bakery,0,0.0,250,Bakery,0,0,0,0,0
19530,6,3075,Bhosari,Quick Bites,13,3.3,300,Fast Food,0,0,0,0,0
2237,6,6338,Hadapsar,Quick Bites,55,3.4,300,South Indian,0,1,0,0,0
1436,6,608,Bund Garden Road,Fine Dining,521,4.2,2500,"North Indian, Mughlai",0,0,0,0,0
5258,6,10242,Warje,Quick Bites,0,0.0,200,Maharashtrian,0,0,0,0,0
16044,6,8581,Katraj,Dessert Parlor,0,0.0,200,"Desserts, Bakery",0,1,0,0,0
14526,6,10995,Mundhwa,Quick Bites,7,3.1,200,Fast Food,0,0,0,0,0
13687,6,11024,Sinhgad Road,Quick Bites,7,3.1,300,"Fast Food, Lebanese",0,0,0,0,0
1778,6,10153,Lohegaon,Takeaway,0,0.0,0,"Fast Food, Maharashtrian, Gujarati",0,0,0,0,0
10991,6,6806,Dhankawadi,"Takeaway, Delivery",0,0.0,0,Biryani,0,0,0,0,0
13460,6,2080,Salunkhe Vihar Road,"Bakery, Café",401,3.8,350,"Bakery, Desserts, Cafe",0,0,0,0,0
16043,6,6223,Dhanori,Casual Dining,186,3.5,800,"North Indian, Chinese, Seafood, Mughlai",0,0,0,0,1
13464,6,67,Deccan Gymkhana,"Casual Dining, Bar",1102,4.5,1300,"Continental, Italian, North Indian, Finger Food, European",0,0,0,0,0
8713,6,4977,Kalyani Nagar,Dessert Parlor,20,3.8,400,Desserts,0,0,0,1,0
3370,6,10372,Pimple Gurav,Quick Bites,5,3.0,400,"North Indian, Chinese",0,0,0,0,0
1754,6,4411,Satara Road,"Takeaway, Delivery",8,2.8,0,Salad,0,0,0,0,0
11657,6,21,Hinjawadi,"Bar, Casual Dining",3006,4.4,1500,"North Indian, Italian, Asian, Mediterranean, Continental, European, Kebab, BBQ",0,0,0,0,1
1471,6,5276,Koregaon Park,"Casual Dining, Bar",67,3.5,1400,"North Indian, Italian",0,0,0,0,0
18204,6,8911,Sinhgad Road,Casual Dining,0,0.0,400,Maharashtrian,0,0,0,0,0
14588,6,9829,Pimple Saudagar,"Takeaway, Delivery",0,0.0,0,"North Indian, Biryani",0,0,0,0,0
875,6,7942,Kharadi,Quick Bites,0,0.0,300,North Indian,0,0,0,0,0
13084,6,7304,Baner,Quick Bites,4,3.0,500,"Biryani, Kebab, Chinese",0,0,0,0,0
968,6,10684,Dehu Road,Quick Bites,0,0.0,100,Fast Food,0,0,0,0,0
15279,6,11722,Kothrud,Quick Bites,0,0.0,300,North Indian,0,0,0,0,0
13266,6,6152,Kharadi,Quick Bites,9,2.8,300,"South Indian, Fast Food, Chinese, North Indian",0,0,0,0,0
17938,6,8127,Karve Nagar,Quick Bites,0,0.0,100,Maharashtrian,0,0,0,0,0
16269,6,11449,Lonavala,"Takeaway, Delivery",0,0.0,0,Street Food,0,0,0,0,0
9320,6,1388,Pimple Saudagar,Quick Bites,0,0.0,300,"Fast Food, Wraps",0,0,0,0,0
17944,6,4358,Sinhgad Road,"Takeaway, Delivery",0,0.0,0,"Fast Food, Desserts",0,0,0,0,0
15816,6,6087,Hinjawadi,Quick Bites,24,3.1,500,"North Indian, Chinese, South Indian, Fast Food, Maharashtrian, Street Food, Beverages",0,0,0,0,0
4520,6,3496,Warje,Quick Bites,67,3.3,300,North Indian,0,0,0,0,0
11273,6,1144,Kothrud,Quick Bites,429,4.0,450,"North Indian, Fast Food, Beverages, Burger, Pizza, Sandwich",0,1,0,0,0
8892,6,5555,Hinjawadi,Delivery,0,0.0,0,Biryani,0,0,0,0,0
1100,6,11017,Balewadi,Quick Bites,31,3.5,350,Fast Food,0,0,0,0,0
13289,6,2291,Lohegaon,Quick Bites,0,0.0,350,"North Indian, South Indian, Street Food, Chinese",0,0,0,0,0
11952,6,1418,Dhankawadi,"Dessert Parlor, Quick Bites",12,3.2,300,"Desserts, Ice Cream, Fast Food, Beverages",0,0,0,0,0
4397,6,1643,East Street,Dessert Parlor,143,4.4,300,Desserts,0,0,0,0,0
13215,6,2026,Sinhgad Road,Quick Bites,0,0.0,250,Maharashtrian,0,0,0,0,0
1224,6,6752,Katraj,Quick Bites,5,2.9,400,"Biryani, Hyderabadi",0,0,0,0,0
5709,6,4486,Shivaji Nagar,Casual Dining,26,3.2,1200,"North Indian, Chinese, Mughlai, Maharashtrian, Continental",0,0,0,0,1
2728,6,5286,Baner,Bakery,0,0.0,100,Bakery,0,0,0,0,0
5755,6,4312,Parvati,Quick Bites,0,0.0,250,"South Indian, Pizza, Desserts, Street Food",0,1,0,0,0
7183,6,8349,Kothrud,Quick Bites,4,3.0,250,"North Indian, Street Food, South Indian",0,1,0,0,0
100,6,4160,Lohegaon,Casual Dining,19,3.3,500,Maharashtrian,0,0,0,0,0
5743,6,12117,Wakad,Delivery,0,0.0,0,Chinese,0,0,0,0,0
10643,6,4567,Aundh,Quick Bites,71,3.3,400,Chinese,0,0,0,0,0
1106,6,10361,Kondhwa,Quick Bites,0,0.0,150,"Fast Food, Beverages",0,1,0,0,0
15266,6,2812,Wagholi,Quick Bites,10,3.2,350,"Chinese, North Indian",0,0,0,0,0
10680,6,10382,Bavdhan,Quick Bites,14,3.2,400,"North Indian, Maharashtrian",0,0,0,0,0
607,6,5057,Dhole Patil Road,"Takeaway, Delivery",12,3.3,0,Maharashtrian,0,0,0,0,0
13953,6,1173,Pimpri,Casual Dining,256,2.9,650,"North Indian, South Indian, Chinese, Street Food, Fast Food",0,1,0,0,0
19023,6,7268,Yerawada,Quick Bites,0,0.0,300,"North Indian, Chinese",0,0,0,0,0
9121,6,4156,Sinhgad Road,Quick Bites,90,3.6,400,"Maharashtrian, North Indian",0,0,0,0,0
4534,6,4808,Chinchwad,Quick Bites,94,3.6,150,Street Food,0,1,0,0,0
14418,6,953,Mundhwa,"Lounge, Casual Dining",1332,4.0,1600,"North Indian, Continental, Mughlai",0,0,0,0,0
136,6,1701,Koregaon Park,"Café, Bakery",390,4.2,750,"Cafe, Bakery, Sandwich, Juices",0,1,1,0,0
1179,6,8972,Kharadi,Quick Bites,10,3.2,250,South Indian,0,0,0,0,0
8989,6,7079,Pimpri,Quick Bites,0,0.0,200,North Indian,0,0,0,0,0
18763,6,5208,Kothrud,Quick Bites,10,3.3,450,"North Indian, Mughlai, Chinese",0,0,0,0,0
1235,6,10885,Narhe,Quick Bites,0,0.0,350,"Maharashtrian, North Indian",0,0,0,0,0
3043,6,7486,Wagholi,"Bakery, Sweet Shop",0,0.0,300,"Bakery, Coffee, Sandwich",0,1,0,0,0
4562,6,4965,Sinhgad Road,Quick Bites,0,0.0,400,Malwani,0,0,0,0,0
1147,6,4362,Wakad,Quick Bites,25,3.7,600,"North Indian, Maharashtrian",0,0,0,0,0
10536,6,12023,Bhosari,Casual Dining,241,3.8,1100,"North Indian, Chinese, Malwani",0,0,0,0,0
5474,6,10977,Lonavala,Casual Dining,0,0.0,800,"Chinese, North Indian, Malwani, Mangalorean",0,0,0,0,0
8190,6,5873,Wagholi,Quick Bites,0,0.0,150,Fast Food,0,0,0,0,0
15273,6,3558,Katraj,Casual Dining,63,3.5,800,"Chinese, Fast Food, North Indian, Maharashtrian",0,1,0,0,0
2049,6,3341,Pimpri,Quick Bites,58,3.5,400,"North Indian, Chinese",0,1,0,0,0
18783,6,3603,Camp Area,Casual Dining,41,3.5,500,"North Indian, South Indian, Fast Food",0,1,0,0,0
18424,6,2034,Wakad,Quick Bites,17,3.5,450,"Bengali, Mughlai, Biryani, Rolls",0,0,0,0,0
10049,6,574,Sinhgad Road,Casual Dining,605,3.8,500,"South Indian, North Indian, Street Food, Chinese",0,1,0,0,0
2038,6,2257,Hadapsar,Quick Bites,0,0.0,400,"North Indian, Chinese",0,0,0,0,0
9281,6,7627,Viman Nagar,Quick Bites,7,3.0,550,"South Indian, North Indian, Fast Food, Chinese, Beverages",0,1,0,0,0
2781,6,1570,Khadakwasla,Casual Dining,175,3.7,800,"North Indian, Chinese, Seafood",0,0,0,0,0
15209,6,8136,Baner,Beverage Shop,0,0.0,150,Beverages,0,0,0,0,0
15334,6,11366,Bibvewadi,Casual Dining,51,3.4,500,Maharashtrian,0,0,0,0,0
9536,6,3132,Wagholi,Quick Bites,75,3.1,500,"North Indian, Chinese",0,0,0,0,0
17338,6,11163,Kharadi,Casual Dining,0,0.0,500,"Chinese, North Indian, South Indian",0,0,0,0,0
8088,6,6286,Narhe,Quick Bites,15,2.8,550,"North Indian, Fast Food, Chinese",0,0,0,0,0
6884,6,5805,Viman Nagar,Quick Bites,9,3.2,550,"North Indian, Fast Food",0,0,0,0,0
11485,6,6196,Chandan Nagar,Quick Bites,8,3.1,200,"Biryani, North Indian",0,0,0,0,0
10688,6,8566,Karve Nagar,Quick Bites,0,0.0,250,Fast Food,0,1,0,0,0
7613,6,7589,Bhosari,Quick Bites,0,0.0,100,Maharashtrian,0,1,0,0,0
11922,6,1186,Aundh,Quick Bites,301,3.8,400,"South Indian, Kerala, Seafood",0,0,0,0,0
7196,7,645,Viman Nagar,Delivery,15,3.4,0,"Rolls, Chinese",0,0,0,0,0
16864,7,1239,Baner,Casual Dining,56,3.7,300,"Chinese, Rolls",0,0,0,0,0
3250,7,5749,Wadgaon Sheri,Quick Bites,0,0.0,400,"North Indian, Chinese, Maharashtrian",0,0,0,0,0
19163,7,5686,Hadapsar,Quick Bites,0,0.0,450,"North Indian, Biryani, Chinese",0,0,0,0,0
10766,7,1870,Viman Nagar,"Takeaway, Delivery",16,3.6,0,"North Indian, South Indian",0,0,0,0,0
19313,7,1992,Hadapsar,Quick Bites,55,3.0,300,South Indian,0,1,0,0,0
14210,7,9578,Salunkhe Vihar Road,Takeaway,40,3.6,0,Biryani,0,0,0,0,0
11653,7,12062,Aundh,Casual Dining,0,0.0,2800,"North Indian, Asian",0,0,0,0,0
17964,7,6736,Baner,"Takeaway, Delivery",42,2.9,0,Fast Food,0,0,0,0,0
17663,7,11058,Kalyani Nagar,"Beverage Shop, Quick Bites",12,3.2,300,"Beverages, Sandwich, Burger, Ice Cream",0,0,0,0,0
9218,7,10825,Akurdi,Quick Bites,8,3.0,200,"North Indian, Biryani",0,0,0,0,0
2081,7,8149,Hinjawadi,"Takeaway, Delivery",0,0.0,0,Momos,0,0,0,0,0
11154,7,1721,Satara Road,Casual Dining,216,3.8,500,"North Indian, South Indian, Chinese",0,1,0,0,0
17487,7,7794,Sinhgad Road,Quick Bites,5,3.1,250,"Chinese, North Indian",0,0,0,0,0
5183,7,3059,Pashan,Casual Dining,101,3.5,700,"North Indian, Chinese",0,0,0,0,0
10433,7,8775,Mulshi Road,"Casual Dining, Bar",0,0.0,550,"North Indian, Chinese, Mughlai",0,0,0,0,0
4178,7,1824,Hadapsar,Quick Bites,9,3.2,350,"North Indian, South Indian, Chinese",0,0,0,0,0
14801,7,6931,Aundh,"Takeaway, Delivery",0,0.0,0,Desserts,0,0,0,0,0
19022,7,5401,Mundhwa,Casual Dining,21,3.2,700,"Chinese, North Indian",0,0,0,0,0
8294,7,382,Wakad,Café,119,3.9,300,"Cafe, Chinese, South Indian, North Indian",0,1,0,0,0
3126,7,7265,Wadgaon Sheri,Delivery,17,3.4,0,"North Indian, Mughlai",0,0,0,0,0
7066,7,11152,Magarpatta,Quick Bites,6,3.1,350,North Indian,0,0,0,0,0
5880,7,11214,Mundhwa,Casual Dining,7,3.2,1000,"North Indian, Chinese, Continental",0,0,0,0,1
17769,7,5928,Kondhwa,Quick Bites,4,3.0,300,"Chinese, Street Food",0,0,0,0,0
14204,7,5288,Kondhwa,Casual Dining,88,3.5,600,"North Indian, Chinese, South Indian, Sandwich, Beverages",0,1,0,0,0
13244,7,3968,Parvati,Quick Bites,33,3.6,200,"Beverages, Fast Food",0,1,0,0,0
787,7,7564,SB Road - Aundh,Delivery,27,3.6,0,"Biryani, Hyderabadi, Mughlai",0,0,0,0,0
12579,7,11945,Kondhwa,Casual Dining,117,3.5,700,"North Indian, Chinese",0,0,0,0,0
321,7,5464,Viman Nagar,Casual Dining,77,2.6,450,North Indian,0,1,0,0,0
7940,7,11245,Kondhwa,Bakery,27,3.4,300,Bakery,0,0,0,0,0
12570,7,8876,Bavdhan,Quick Bites,26,3.4,400,"Biryani, Chinese, Street Food",0,0,0,0,0
13655,7,10022,Hinjawadi,Bakery,24,2.9,500,Bakery,0,0,0,0,0
7842,7,1454,Bavdhan,"Lounge, Casual Dining",115,3.7,1500,"North Indian, Chinese, Bar Food",0,0,0,0,0
1977,7,11796,Wakad,Quick Bites,8,3.2,300,"Lebanese, Momos",0,0,0,0,0
13246,7,12015,Kondhwa,"Takeaway, Delivery",7,2.9,0,"Fast Food, North Indian",0,0,0,0,0
4887,7,4899,Narhe,Quick Bites,0,0.0,300,Fast Food,0,0,0,0,0
6236,7,9282,Old Mumbai-Pune Highway,"Casual Dining, Bar",40,3.4,1000,"North Indian, Chinese, Malwani",0,0,0,0,0
6608,7,9523,Viman Nagar,Delivery,0,0.0,0,"South Indian, North Indian",0,1,0,0,0
831,7,4820,Pashan,Quick Bites,107,3.7,700,"Pizza, Fast Food",0,0,0,0,0
5621,7,7585,Kothrud,Takeaway,10,3.1,0,Momos,0,0,0,0,0
9738,7,10039,Dhanori,Quick Bites,0,0.0,200,BBQ,0,0,0,0,0
5051,7,2166,Old Mumbai-Pune Highway,Casual Dining,53,3.7,1500,"North Indian, Continental",0,0,0,0,0
10499,7,4476,Chandan Nagar,Casual Dining,12,2.7,600,"North Indian, Chinese",0,0,0,0,0
11635,7,8748,Hadapsar,Quick Bites,13,3.4,200,North Indian,0,0,0,0,0
3554,7,8595,Kothrud,Quick Bites,0,0.0,100,Street Food,0,1,0,0,0
14126,7,2059,Viman Nagar,"Takeaway, Delivery",69,3.4,0,North Indian,0,0,0,0,0
9425,7,650,Kharadi,"Casual Dining, Bar",448,4.2,1300,"Biryani, North Indian, Konkan, Seafood",0,0,0,0,0
14124,7,3690,Pimpri,Quick Bites,93,3.3,300,"Fast Food, North Indian",0,1,0,0,0
5945,7,828,Kalyani Nagar,"Casual Dining, Bar",1695,4.2,1100,"Chinese, Thai, Indonesian, Italian",0,0,0,0,1
9983,7,10644,Wagholi,Quick Bites,0,0.0,800,"North Indian, Kebab, Lebanese, Chinese",0,0,0,0,0
15491,7,9955,Pimple Nilakh,"Takeaway, Delivery",0,0.0,0,Pizza,0,0,0,0,0
14871,7,10512,Dhole Patil Road,Quick Bites,0,0.0,150,Street Food,0,0,0,0,0
3280,7,5447,Pimple Saudagar,Bakery,39,3.6,400,Bakery,0,0,0,0,0
9039,7,10756,Sinhgad Road,Quick Bites,0,0.0,150,"North Indian, Chinese",0,0,0,0,0
17632,7,1704,Sadashiv Peth,Takeaway,58,3.9,0,Street Food,0,1,0,0,0
6935,7,1059,Pimple Nilakh,Quick Bites,45,3.7,200,"Coffee, Continental, Beverages",0,0,0,0,0
5965,7,6191,Hinjawadi,Quick Bites,0,0.0,300,"Street Food, Cafe, Fast Food",0,0,0,0,0
9730,7,990,Senapati Bapat Road,Café,536,3.9,800,"Cafe, Italian, Beverages",0,0,0,0,0
1643,7,11716,Hadapsar,Casual Dining,445,3.9,900,"Chinese, North Indian, Biryani, Pizza",0,0,0,0,0
2929,7,3643,Nigdi,Quick Bites,5,3.0,200,"North Indian, Fast Food",0,0,0,0,0
14092,7,3418,Bhosari,"Takeaway, Delivery",40,2.6,0,"Thai, Chinese, North Indian, Kebab",0,0,0,0,0
16031,7,8024,Viman Nagar,Quick Bites,0,0.0,300,"Awadhi, North Indian",0,0,0,0,0
13606,7,309,Pimpri,Casual Dining,483,4.0,800,"Continental, Chinese, North Indian",0,0,0,0,0
12010,7,1673,Pimple Saudagar,Delivery,69,3.9,0,South Indian,0,0,0,0,0
4084,7,5784,Chinchwad,Quick Bites,0,0.0,600,"North Indian, Maharashtrian",0,0,0,0,0
2780,7,8574,Lohegaon,Quick Bites,0,0.0,150,Fast Food,0,1,0,0,0
2039,7,3751,Lohegaon,Quick Bites,7,3.2,500,North Indian,0,0,0,0,0
15105,7,1478,NIBM Road,Quick Bites,16,3.4,400,"North Indian, Fast Food, Biryani",0,0,0,0,0
10432,7,11038,Wanowrie,Quick Bites,0,0.0,200,Fast Food,0,0,0,0,0
15070,7,1074,Lohegaon,Quick Bites,0,0.0,250,Maharashtrian,0,0,0,0,0
11403,7,8019,Lohegaon,Casual Dining,0,0.0,400,"Chinese, Seafood, North Indian",0,0,0,0,0
14860,7,3797,Vishrantwadi,Quick Bites,19,2.6,300,"Juices, Fast Food",0,1,0,0,0
11601,7,3800,Viman Nagar,Casual Dining,9,3.2,800,"North Indian, South Indian, Chinese, Continental",0,0,0,0,0
17957,7,3624,Wakad,Quick Bites,0,0.0,350,North Indian,0,0,0,0,0
11376,7,4827,Hadapsar,Food Court,136,3.4,400,North Indian,0,0,0,0,0
6645,7,2679,NIBM Road,Quick Bites,149,3.6,550,"Maharashtrian, Chinese, North Indian, Mughlai, Seafood",0,0,0,0,0
13871,7,6045,Wagholi,"Bar, Casual Dining",0,0.0,1200,"North Indian, Chinese, Malwani",0,0,0,0,0
13870,7,10123,JM Road,"Dessert Parlor, Beverage Shop",0,0.0,250,"Ice Cream, Beverages",0,1,0,0,0
9261,7,1001,Wakad,Delivery,15,3.1,0,"North Indian, Mughlai, Beverages",0,0,0,0,0
18530,7,11999,Dhankawadi,Casual Dining,0,0.0,500,"North Indian, Chinese, Fast Food, South Indian",0,1,0,0,0
4150,7,2986,Fatima Nagar,Quick Bites,75,3.5,500,"North Indian, Fast Food, Chinese",0,0,0,0,0
19882,7,8607,Pimple Saudagar,Dessert Parlor,0,0.0,300,Desserts,0,0,0,0,0
3264,7,11100,Shukrawar Peth,Quick Bites,0,0.0,200,"North Indian, South Indian, Chinese, Fast Food",0,1,0,0,0
10233,7,4243,Khadki,"Casual Dining, Bar",96,3.6,1000,"Chinese, North Indian, Hyderabadi, Malwani",0,0,0,0,0
2947,7,4912,Satara Road,Quick Bites,0,0.0,150,North Indian,0,1,0,0,0
14759,7,9079,Wakad,Quick Bites,5,3.1,150,"South Indian, North Indian",0,1,0,0,0
4961,7,7877,Pimple Nilakh,Quick Bites,0,0.0,300,"Biryani, Chinese",0,0,0,0,0
18537,7,5780,Ravet,Quick Bites,7,3.2,300,"Maharashtrian, North Indian, Chinese, Fast Food, Beverages",0,0,0,0,0
14877,7,321,Kothrud,Quick Bites,127,3.9,400,"North Indian, Chinese, Biryani",0,0,0,0,0
3060,7,123,Viman Nagar,"Casual Dining, Bar",253,4.2,1200,"North Indian, Chinese",0,0,0,0,0
3340,7,8392,Ravet,Quick Bites,17,3.1,150,"Street Food, Fast Food",0,1,0,0,0
9570,7,2046,Dange Chowk,Casual Dining,21,3.6,1000,"North Indian, Chinese",0,0,0,0,0
965,7,8015,Wagholi,Quick Bites,0,0.0,350,"Maharashtrian, North Indian",0,0,0,0,0
1673,7,6551,Tilak Road,Quick Bites,5,3.2,200,"Street Food, South Indian, Fast Food",0,1,0,0,0
13561,7,11123,Khadki,Sweet Shop,4,3.1,250,"Mithai, Street Food",0,1,0,0,0
15485,7,7839,Pimple Saudagar,Quick Bites,9,3.2,200,North Indian,0,0,0,0,0
19638,7,10060,KP and Kalyani,Delivery,0,0.0,0,"Mughlai, North Indian",0,0,0,0,0
14154,7,6306,Hinjawadi,"Takeaway, Delivery",139,3.4,0,"North Indian, Chinese",0,0,0,0,0
8563,7,4725,Baner,Quick Bites,388,3.7,350,"Fast Food, Italian, Beverages",0,0,0,0,0
18539,7,4341,Bibvewadi,Sweet Shop,18,3.0,200,"Mithai, Street Food",0,1,0,0,0
10675,7,2967,Kalyani Nagar,Casual Dining,34,3.6,700,"North Indian, Bengali, Chinese, Continental",0,0,0,0,0
15732,7,6397,Mulshi Road,Casual Dining,39,3.5,400,"Maharashtrian, North Indian, South Indian",0,1,0,0,0
10217,7,636,Kharadi,Delivery,32,3.2,0,"Biryani, North Indian",0,0,0,0,0
17375,7,12175,Kondhwa,Kiosk,0,0.0,100,Street Food,0,0,0,0,0
4287,7,489,Kalyani Nagar,Bakery,247,4.2,500,Bakery,0,0,0,0,0
172,7,8820,Pimpri,Casual Dining,58,3.5,550,"North Indian, Biryani",0,0,0,0,0
8864,7,6964,Hadapsar,Quick Bites,0,0.0,300,"North Indian, Mughlai, Biryani",0,0,0,0,0
11689,7,5152,NIBM Road,Delivery,20,3.6,0,"Bengali, Rolls, Biryani",0,0,0,0,0
9095,7,7627,Viman Nagar,Quick Bites,7,3.0,550,"South Indian, North Indian, Fast Food, Chinese, Beverages",0,1,0,0,0
3791,7,10888,Kothrud,Quick Bites,0,0.0,150,South Indian,0,0,0,0,0
6989,7,4285,Khadki,Quick Bites,136,3.7,250,"Bengali, Desserts, Mithai",0,1,0,0,0
6540,7,7159,Kondhwa,Quick Bites,6,3.1,150,South Indian,0,1,0,0,0
11533,7,6901,Dhankawadi,Quick Bites,0,0.0,300,"Fast Food, Maharashtrian, North Indian, South Indian",0,0,0,0,0
6958,7,6203,Koregaon Park,Quick Bites,73,3.8,150,Fast Food,0,0,0,0,0
14846,7,10662,Sinhgad Road,"Takeaway, Delivery",0,0.0,0,"Pizza, Fast Food",0,0,0,0,0
5006,7,10564,Karve Nagar,"Takeaway, Delivery",0,0.0,0,"North Indian, South Indian",0,0,0,0,0
12133,7,3608,Mundhwa,"Café, Dessert Parlor",191,4.1,1200,"Cafe, Continental, Fast Food, Italian, North Indian, Asian, Desserts, Beverages",0,0,0,0,0
6181,7,1594,Parvati,Quick Bites,6,3.2,200,"North Indian, Biryani",0,0,0,0,0
7117,7,12068,Pashan,Quick Bites,0,0.0,300,Fast Food,0,0,0,0,0
12565,7,1970,Sinhgad Road,Casual Dining,91,2.8,550,"North Indian, South Indian, Chinese",0,1,0,0,0
11879,7,11762,Magarpatta,Bakery,0,0.0,250,Bakery,0,0,0,0,0
7661,7,3533,Kharadi,Food Court,4,3.1,150,"Pizza, Burger",0,0,0,0,0
10479,7,8544,Sinhgad Road,Quick Bites,8,3.2,450,"Fast Food, Italian",0,0,0,0,0
14259,7,4581,Ravet,"Takeaway, Delivery",7,3.0,0,"Rolls, North Indian",0,0,0,0,0
649,7,5334,Camp Area,Quick Bites,4,3.0,100,Street Food,0,1,0,0,0
10379,7,6999,Senapati Bapat Road,Food Court,0,0.0,650,"Fast Food, Mughlai, North Indian",0,0,0,0,0
5836,7,8090,Akurdi,Quick Bites,0,0.0,300,Maharashtrian,0,0,0,0,0
12263,7,4027,Kothrud,Quick Bites,12,3.1,250,"North Indian, Chinese",0,0,0,0,0
19820,7,8839,Bavdhan,Quick Bites,0,0.0,150,"Street Food, South Indian",0,0,0,0,0
4646,7,9199,FC Road,Quick Bites,40,3.6,150,"South Indian, Street Food",0,1,0,0,0
16052,7,9033,Nigdi,Takeaway,7,3.1,0,Mithai,0,1,0,0,0
667,7,7051,Baner,"Casual Dining, Bar",0,0.0,800,"North Indian, Chinese, Bar Food, Finger Food",0,0,0,0,0
6792,7,5161,Nigdi,Quick Bites,14,2.9,200,"Street Food, Fast Food, Beverages",0,0,0,0,0
16062,7,7616,Wadgaon Sheri,Quick Bites,0,0.0,250,Chinese,0,0,0,0,0
155,7,7878,Lohegaon,Bakery,0,0.0,400,Bakery,0,0,0,0,0
9333,7,2039,Lavale,Casual Dining,15,3.6,1500,"North Indian, Continental, Italian",0,0,0,0,0
14707,7,1141,Baner,Casual Dining,458,2.6,500,"Fast Food, North Indian, South Indian",0,1,0,0,0
4317,7,3016,Kalyani Nagar,Casual Dining,15,3.3,300,North Indian,0,0,0,0,0
16628,7,3770,Hadapsar,Quick Bites,9,3.3,400,"North Indian, Biryani",0,0,0,0,0
6141,7,5889,Dange Chowk,Café,0,0.0,200,"Cafe, Chinese, Coffee",0,0,0,0,0
835,7,373,Kothrud,"Lounge, Casual Dining",631,3.9,1500,"North Indian, Chinese, Continental",0,0,0,0,0
7761,7,2586,Pimple Gurav,"Takeaway, Delivery",0,0.0,0,"Maharashtrian, North Indian",0,0,0,0,0
12314,7,3684,Hinjawadi,"Casual Dining, Bar",133,3.4,1000,"Bar Food, North Indian",0,0,0,0,1
657,7,1335,Pimpri,Quick Bites,39,3.6,400,"North Indian, Fast Food, South Indian, Chinese",0,1,0,0,0
6965,7,3572,Sinhgad Road,Casual Dining,53,3.3,600,"North Indian, Chinese, Seafood",0,0,0,0,0
2161,7,8417,Kharadi,Quick Bites,54,3.5,300,Fast Food,0,0,0,0,0
3681,7,3856,MG Road,Bakery,57,3.9,100,Bakery,0,0,0,0,0
4682,7,1993,Viman Nagar,Fine Dining,438,4.1,1700,"North Indian, European, Continental, Chinese, Mediterranean, Asian, Italian",0,0,0,0,1
8875,7,11329,Camp Area,Quick Bites,0,0.0,300,"North Indian, Chinese, Maharashtrian",0,0,0,0,0
17260,7,11363,Parvati,Quick Bites,0,0.0,150,"Fast Food, Maharashtrian",0,1,0,0,0
72,7,5720,Baner,Quick Bites,40,3.4,700,"American, Italian, Fast Food, Beverages",0,0,0,0,0
12092,7,62,Mundhwa,"Bar, Pub",2401,4.2,1500,"Finger Food, Continental, Italian, North Indian, Mexican",0,0,0,0,0
585,7,4045,Erandwane,"Dessert Parlor, Quick Bites",89,3.8,400,"Ice Cream, Desserts, Fast Food",0,1,0,0,0
6116,7,11602,Chinchwad,Quick Bites,0,0.0,300,"North Indian, Chinese",0,0,0,0,0
2157,7,11601,Kondhwa,Quick Bites,0,0.0,200,"Fast Food, South Indian, Street Food",0,1,0,0,0
18981,7,5646,Satara Road,"Takeaway, Delivery",7,3.1,0,"Biryani, Malwani",0,0,0,0,0
10729,7,9248,Wagholi,Casual Dining,15,3.2,400,"North Indian, Chinese",0,0,0,0,0
8510,7,4487,Chinchwad,Casual Dining,92,3.5,800,"South Indian, North Indian, Chinese, Fast Food, Street Food",0,0,0,0,0
18979,7,4909,Kharadi,Quick Bites,0,0.0,200,"Street Food, South Indian",0,1,0,0,0
